,epoch,D_loss,G_loss,MI,SepalLengthCm_D_ks,SepalWidthCm_D_ks,PetalLengthCm_D_ks,PetalWidthCm_D_ks,SepalLengthCm_p_value,SepalWidthCm_p_value,PetalLengthCm_p_value,PetalWidthCm_p_value,time,Corr/code0-SepalLengthCm,Corr/code0-SepalWidthCm,Corr/code0-PetalLengthCm,Corr/code0-PetalWidthCm,Corr/code1-SepalLengthCm,Corr/code1-SepalWidthCm,Corr/code1-PetalLengthCm,Corr/code1-PetalWidthCm
0,53,0.6468746694070953,-0.6971553585359028,0.9058973815824304,0.1110218253968254,0.03689484126984127,0.09682539682539683,0.09356646825396825,2.7560382936796138e-05,0.5556760898078678,0.000398261600741342,0.0006987070325925097,3187695,0.6943160703475295,-0.299518990501063,0.9296077654534846,0.8852346073747713,0.10593571107085897,0.2732488162341104,0.02691423014842431,0.14262900067044665
0,54,0.6548551044293812,-0.7050223089754581,1.0025083678109306,0.15308035714285714,0.07001984126984127,0.12256944444444444,0.08690972222222222,1.1608346373042577e-09,0.02285846574277785,2.390843286685271e-06,0.002073434626459317,3251712,0.7673204297734811,-0.3056553924887701,0.9280463945416477,0.8844353949820465,0.15826020285075418,0.30870893100772906,0.03293447046810677,0.17400521661903343
0,55,0.662744436945234,-0.7224859659160886,0.9555319510400295,0.0876686507936508,0.05867063492063492,0.14044146825396825,0.1092906746031746,0.0018371354035844637,0.0859217222528329,3.3585344984142776e-08,3.8902623556373854e-05,3314730,0.7282564495967376,-0.33273027763934176,0.9263805136592923,0.8922163755302369,0.06812473254155818,0.3808367188906971,-0.0425730614790846,0.04419620555756255
0,56,0.6552891624825341,-0.7053778166217464,0.9193723829729217,0.10424603174603174,0.04484126984126984,0.13038194444444445,0.08780257936507936,0.00010317335250030962,0.31354882905618997,3.983684315375103e-07,0.001798647407587011,3378416,0.7035469737778216,-0.36247045300979674,0.9298720590447591,0.894442868569436,0.1079529637740606,0.28445194810846364,0.06361038398448877,0.09540893451928871
0,57,0.6457174803529467,-0.6890593713947705,0.9345215181154864,0.15098214285714287,0.09993055555555555,0.13585813492063492,0.09904761904761905,2.0935494261307558e-09,0.00022897849928019823,1.065634280904713e-07,0.00026855815682277695,3441163,0.7124326573050724,-0.39030832749642513,0.9305344994293446,0.9030434596597543,0.08534588209498618,0.2264526761745065,0.027663029627015952,0.10427205393549284
0,58,0.6581771607909884,-0.7172180925096784,0.9032617835577444,0.10989087301587301,0.05665178571428572,0.14370039682539681,0.1348611111111111,3.455116006694813e-05,0.10609950456804677,1.4555337780505355e-08,1.3548700918172508e-07,3504066,0.7348251149574722,-0.20057568934797396,0.9295954019305602,0.8758621539096246,0.08932656782040471,0.36677881855351485,0.026124103540149123,0.13367478384233758
0,59,0.6570486926606723,-0.7180238637541022,0.9243059881430652,0.13745039682539684,0.12401289682539683,0.10922619047619048,0.06350198412698413,7.147838492015961e-08,1.7287012069436216e-06,3.940520073996684e-05,0.05028098754860618,3567762,0.7173486846618852,-0.37164534812697025,0.9361062817621173,0.8970159393218246,0.0642393271032408,0.24981370576438244,-0.02640682430884837,0.06497785858446638
0,60,0.6556319839188031,-0.7072128360824925,0.9867241920105049,0.1188343253968254,0.09695932539682539,0.11922123015873017,0.09793154761904761,5.427780313996355e-06,0.00038927019194825237,4.97991216677798e-06,0.0003276880246606461,3631001,0.65741372879103,-0.32102655088003873,0.9402609740043103,0.8904482833650248,0.09031256965885255,0.28409614425852847,0.018477860655627475,0.09235903905209604
0,61,0.654875781919275,-0.7195316489253726,0.9248575797038419,0.10643849206349207,0.09710317460317461,0.12150297619047619,0.07794146825396825,6.792117063119192e-05,0.00037974791566947616,3.024933430059136e-06,0.007905565629370158,3693828,0.6891090131692427,-0.43034225990422736,0.932341834854929,0.8944817350125452,0.05827028891613947,0.24627646089722338,-0.009392793862065141,0.05727513719869387
0,62,0.6470112587724414,-0.6956032503928457,1.0254780415977751,0.14415178571428572,0.0422718253968254,0.11250992063492063,0.0936656746031746,1.2904016986027252e-08,0.3831512797911841,2.0379823408126624e-05,0.0006874023957052138,3754690,0.7518063412353506,-0.3489352599618046,0.9423220087915785,0.8951971117886002,0.03266154136078669,0.3031328977608985,0.03812954751071135,0.17689803384314212
